Max Volume Count;rus-all;1963;10358;167532767;16174.238945742421
Max Volume Count;rus-all;1964;9570;157114449;16417.392789968653
Max Volume Count;rus-all;1965;9568;161155567;16843.18216973244
Max Volume Count;rus-all;1966;9594;171447843;17870.319262038774
Max Volume Count;rus-all;1967;9725;171446112;17629.420257069407
Max Volume Count;rus-all;1968;9647;173299803;17964.113506789676
Max Volume Count;rus-all;1969;9671;176552620;18255.880467376694
Max Volume Count;rus-all;1970;9427;177982056;18880.03139917259
Max Volume Count;rus-all;1971;8331;160733549;19293.42803985116
Max Volume Count;rus-all;1972;8404;159975542;19035.642789148023
Max Volume Count;rus-all;1973;9011;170500074;18921.32660082122
Max Volume Count;rus-all;1974;9435;173126999;18349.443455219927
Max Volume Count;rus-all;1975;9393;170334874;18134.235494517194
Max Volume Count;rus-all;1976;9733;172445826;17717.64368642762
Max Volume Count;rus-all;1977;10087;175424370;17391.13413304253
Max Volume Count;rus-all;1978;10236;180346320;17618.827667057445
Max Volume Count;rus-all;1979;9565;169641267;17735.62645060115
Max Volume Count;rus-all;1980;9625;173342708;18009.632
Max Volume Count;rus-all;1981;9562;170890254;17871.81070905668
Max Volume Count;rus-all;1982;9578;172617069;18022.245667153893
Max Volume Count;rus-all;1983;9556;173588104;18165.352030138132
Max Volume Count;rus-all;1984;10155;185462799;18263.200295420975
Max Volume Count;rus-all;1985;10197;181931684;17841.687162891045
Max Volume Count;rus-all;1986;10161;181166603;17829.603680740085
Max Volume Count;rus-all;1987;10544;192170520;18225.58042488619
Max Volume Count;rus-all;1988;10811;196372820;18164.167977060402
Max Volume Count;rus-all;1989;11035;204570204;18538.30575441776
Max Volume Count;rus-all;1990;10488;196211225;18708.164092295956
Max Volume Count;rus-all;1991;9135;169415473;18545.755117679255
Max Volume Count;rus-all;1992;8521;148139403;17385.213355239994
Max Volume Count;rus-all;1993;8727;146937062;16837.06451243268
Max Volume Count;rus-all;1994;8339;152317496;18265.678858376305
Max Volume Count;rus-all;1995;7870;144595576;18373.008386277
Max Volume Count;rus-all;1996;7458;138799433;18610.81161169214
Max Volume Count;rus-all;1997;7911;149438885;18890.012008595626
Max Volume Count;rus-all;1998;8083;152617805;18881.331807497216
Max Volume Count;rus-all;1999;8666;166817162;19249.614816524347
Max Volume Count;spa-all;1800;292;2755194;9435.59589041096
Max Volume Count;spa-all;1801;223;2097605;9406.300448430493
Max Volume Count;spa-all;1802;321;2727963;8498.327102803738
Max Volume Count;spa-all;1803;300;2577242;8590.806666666667
Max Volume Count;spa-all;1804;282;2261121;8018.159574468085
Max Volume Count;spa-all;1805;280;2825689;10091.746428571429
Max Volume Count;spa-all;1806;213;1905312;8945.12676056338
Max Volume Count;spa-all;1807;322;3131149;9724.065217391304
Max Volume Count;spa-all;1808;152;1293581;8510.401315789473
Max Volume Count;spa-all;1809;76;498698;6561.815789473684
Max Volume Count;spa-all;1810;66;510527;7735.257575757576
Max Volume Count;spa-all;1811;138;841896;6100.695652173913
Max Volume Count;spa-all;1812;141;1053303;7470.234042553191
Max Volume Count;spa-all;1813;264;2284638;8653.931818181818
Max Volume Count;spa-all;1814;237;1546916;6527.0717299578055
Max Volume Count;spa-all;1815;148;1100895;7438.47972972973
Max Volume Count;spa-all;1816;159;1051481;6613.088050314465
Max Volume Count;spa-all;1817;186;1535431;8255.005376344086
Max Volume Count;spa-all;1818;189;1944571;10288.73544973545
Max Volume Count;spa-all;1819;203;1871400;9218.71921182266
Max Volume Count;spa-all;1820;394;3286897;8342.378172588833
Max Volume Count;spa-all;1821;359;3580784;9974.328690807799
Max Volume Count;spa-all;1822;292;2909861;9965.277397260274
Max Volume Count;spa-all;1823;162;1395089;8611.660493827161
Max Volume Count;spa-all;1824;205;1781804;8691.726829268293
Max Volume Count;spa-all;1825;212;1696402;8001.896226415094
Max Volume Count;spa-all;1826;287;2899287;10102.045296167247
Max Volume Count;spa-all;1827;316;2812024;8898.810126582279
Max Volume Count;spa-all;1828;320;2864461;8951.440625
Max Volume Count;spa-all;1829;422;3765339;8922.604265402844
Max Volume Count;spa-all;1830;321;3339864;10404.56074766355
Max Volume Count;spa-all;1831;284;2558798;9009.852112676057
Max Volume Count;spa-all;1832;332;3014691;9080.394578313253
Max Volume Count;spa-all;1833;292;2738048;9376.876712328767
Max Volume Count;spa-all;1834;338;2904899;8594.375739644971
Max Volume Count;spa-all;1835;355;3447489;9711.23661971831
Max Volume Count;spa-all;1836;365;3643876;9983.22191780822
Max Volume Count;spa-all;1837;286;2726042;9531.615384615385
Max Volume Count;spa-all;1838;291;2488842;8552.721649484536
Max Volume Count;spa-all;1839;317;3121467;9846.89905362776
Max Volume Count;spa-all;1840;433;4423764;10216.545034642033
Max Volume Count;spa-all;1841;403;4338486;10765.473945409429
Max Volume Count;spa-all;1842;457;5393793;11802.610503282276
Max Volume Count;spa-all;1843;440;5113519;11621.63409090909
Max Volume Count;spa-all;1844;463;5896441;12735.29373650108
Max Volume Count;spa-all;1845;575;7275725;12653.434782608696
Max Volume Count;spa-all;1846;514;6446335;12541.507782101167
Max Volume Count;spa-all;1847;465;5894871;12677.14193548387
Max Volume Count;spa-all;1848;528;6297504;11927.09090909091
Max Volume Count;spa-all;1849;461;5568592;12079.375271149675
Max Volume Count;spa-all;1850;581;7071320;12170.946643717729
Max Volume Count;spa-all;1851;592;7383867;12472.74831081081
Max Volume Count;spa-all;1852;552;6972125;12630.661231884058
Max Volume Count;spa-all;1853;530;6308074;11902.02641509434
Max Volume Count;spa-all;1854;572;6053281;10582.65909090909
Max Volume Count;spa-all;1855;600;6470479;10784.131666666666
Max Volume Count;spa-all;1856;730;7894527;10814.420547945205
Max Volume Count;spa-all;1857;743;7707233;10373.126514131898
Max Volume Count;spa-all;1858;671;7669868;11430.503725782415
Max Volume Count;spa-all;1859;746;7723449;10353.148793565684
Max Volume Count;spa-all;1860;845;8686312;10279.659171597634
Max Volume Count;spa-all;1861;888;9680997;10902.023648648648
Max Volume Count;spa-all;1862;996;10635041;10677.752008032128
Max Volume Count;spa-all;1863;939;9925943;10570.759318423856
Max Volume Count;spa-all;1864;999;10755751;10766.517517517517
Max Volume Count;spa-all;1865;980;10820212;11041.032653061224
Max Volume Count;spa-all;1866;877;9332562;10641.461801596352
Max Volume Count;spa-all;1867;913;9976123;10926.750273822563
Max Volume Count;spa-all;1868;627;8117987;12947.347687400319
Max Volume Count;spa-all;1869;755;10371093;13736.54701986755
Max Volume Count;spa-all;1870;584;9309267;15940.525684931506
Max Volume Count;spa-all;1871;480;6879373;14332.027083333332
Max Volume Count;spa-all;1872;489;6161725;12600.664621676891
Max Volume Count;spa-all;1873;488;6377153;13067.936475409837
Max Volume Count;spa-all;1874;528;6823415;12923.13446969697
Max Volume Count;spa-all;1875;581;8133146;13998.530120481928
Max Volume Count;spa-all;1876;626;8669917;13849.707667731629
Max Volume Count;spa-all;1877;608;8021918;13193.944078947368
Max Volume Count;spa-all;1878;666;8689021;13046.578078078079
Max Volume Count;spa-all;1879;760;8730374;11487.334210526316
Max Volume Count;spa-all;1880;601;8180420;13611.347753743761
Max Volume Count;spa-all;1881;700;9162368;13089.097142857143
Max Volume Count;spa-all;1882;664;9004441;13560.905120481928
Max Volume Count;spa-all;1883;717;9682912;13504.758716875871
Max Volume Count;spa-all;1884;813;10583708;13018.09102091021
Max Volume Count;spa-all;1885;718;9210510;12828.00835654596
Max Volume Count;spa-all;1886;721;9271584;12859.339805825242
Max Volume Count;spa-all;1887;773;9296812;12026.923673997413
Max Volume Count;spa-all;1888;802;9770295;12182.412718204489
Max Volume Count;spa-all;1889;840;11003062;13098.883333333333
Max Volume Count;spa-all;1890;811;10428689;12859.049321824907
Max Volume Count;spa-all;1891;719;8237919;11457.467315716272
Max Volume Count;spa-all;1892;869;10143512;11672.626006904487
Max Volume Count;spa-all;1893;795;9440872;11875.3106918239
Max Volume Count;spa-all;1894;876;9651625;11017.836757990868
Max Volume Count;spa-all;1895;855;9932638;11617.120467836257
Max Volume Count;spa-all;1896;876;10075881;11502.147260273972
Max Volume Count;spa-all;1897;872;9971923;11435.691513761469
Max Volume Count;spa-all;1898;822;9761002;11874.698296836983
Max Volume Count;spa-all;1899;920;11123082;12090.30652173913
Max Volume Count;spa-all;1900;1129;13820996;12241.803365810452
Max Volume Count;spa-all;1901;921;11337146;12309.604777415852
Max Volume Count;spa-all;1902;1054;13528081;12834.99146110057
Max Volume Count;spa-all;1903;1109;13580920;12246.09558160505
Max Volume Count;spa-all;1904;1087;13705875;12608.90064397424
Max Volume Count;spa-all;1905;1297;15675791;12086.19198149576
Max Volume Count;spa-all;1906;1322;15614027;11810.913010590015
Max Volume Count;spa-all;1907;1333;16472099;12357.163540885222
Max Volume Count;spa-all;1908;1375;16234673;11807.03490909091
Max Volume Count;spa-all;1909;971;11976427;12334.116374871266
Max Volume Count;spa-all;1910;1440;18314197;12718.19236111111
Max Volume Count;spa-all;1911;1227;15584164;12701.030154849226
Max Volume Count;spa-all;1912;1322;16542793;12513.45915279879
Max Volume Count;spa-all;1913;1278;16182248;12662.165884194053
Max Volume Count;spa-all;1914;1270;16281132;12819.788976377953
Max Volume Count;spa-all;1915;1283;16002397;12472.639906469212
Max Volume Count;spa-all;1916;1541;18500770;12005.691109669046
Max Volume Count;spa-all;1917;1463;17961827;12277.393711551606
Max Volume Count;spa-all;1918;1508;18647060;12365.424403183024
Max Volume Count;spa-all;1919;1549;19058781;12303.925758553905
Max Volume Count;spa-all;1920;1649;19787311;11999.582171012735
Max Volume Count;spa-all;1921;1465;18101428;12355.923549488054
Max Volume Count;spa-all;1922;1494;17940190;12008.159303882196
Max Volume Count;spa-all;1923;1472;18045515;12259.181385869566
Max Volume Count;spa-all;1924;1430;17896358;12514.935664335664
Max Volume Count;spa-all;1925;1640;20140523;12280.806707317073
Max Volume Count;spa-all;1926;1786;20724841;11604.05431131019
Max Volume Count;spa-all;1927;1744;20681503;11858.65997706422
Max Volume Count;spa-all;1928;2040;24647195;12081.958333333334
Max Volume Count;spa-all;1929;2211;26289238;11890.2026232474
Max Volume Count;spa-all;1930;2409;28007955;11626.382316313824
Max Volume Count;spa-all;1931;1819;21776144;11971.492028587136
Max Volume Count;spa-all;1932;1645;19704818;11978.612765957447
Max Volume Count;spa-all;1933;1889;22145689;11723.49867654844
Max Volume Count;spa-all;1934;2162;24522567;11342.537927844589
Max Volume Count;spa-all;1935;2505;28531591;11389.856686626747
Max Volume Count;spa-all;1936;2812;31181927;11088.878733997155
Max Volume Count;spa-all;1937;2863;30979092;10820.500174641984
Max Volume Count;spa-all;1938;3223;34615194;10740.053986968664
Max Volume Count;spa-all;1939;3394;37500723;11049.12286387743
Max Volume Count;spa-all;1940;3159;35518256;11243.512503956948
Max Volume Count;spa-all;1941;3440;38563490;11210.316860465116
Max Volume Count;spa-all;1942;3591;40127908;11174.577554998608
Max Volume Count;spa-all;1943;3609;41282885;11438.870878359656
Max Volume Count;spa-all;1944;3997;45274544;11327.131348511384
Max Volume Count;spa-all;1945;4588;52839486;11516.888840453357
Max Volume Count;spa-all;1946;4433;52873098;11927.159485675615
Max Volume Count;spa-all;1947;3818;45060697;11802.173127291775
Max Volume Count;spa-all;1948;3855;46252016;11997.928923476005
Max Volume Count;spa-all;1949;3893;46675987;11989.721808374004
Max Volume Count;spa-all;1950;3961;47155896;11905.048220146427
Max Volume Count;spa-all;1951;3721;43947261;11810.604944907283
Max Volume Count;spa-all;1952;4132;48702536;11786.67376573088
Max Volume Count;spa-all;1953;4218;49956528;11843.652916073968
Max Volume Count;spa-all;1954;4149;49470537;11923.484454085321
Max Volume Count;spa-all;1955;4505;53468996;11868.8115427303
Max Volume Count;spa-all;1956;4922;57543238;11691.027631044291
Max Volume Count;spa-all;1957;4929;57086132;11581.686346114831
Max Volume Count;spa-all;1958;5225;57917272;11084.645358851674
Max Volume Count;spa-all;1959;5306;58668838;11057.07463249152
Max Volume Count;spa-all;1960;6184;69899241;11303.240782664941
Max Volume Count;spa-all;1961;6001;67015470;11167.38376937177
Max Volume Count;spa-all;1962;6629;72211145;10893.218434152965
Max Volume Count;spa-all;1963;7162;76517001;10683.747696174252
Max Volume Count;spa-all;1964;7309;76528639;10470.466411273772
Max Volume Count;spa-all;1965;7910;81863573;10349.377117572692
Max Volume Count;spa-all;1966;8101;84155503;10388.285767189236
Max Volume Count;spa-all;1967;8367;84642101;10116.182741723438
Max Volume Count;spa-all;1968;8607;89849769;10439.150575113279
Max Volume Count;spa-all;1969;8409;87155081;10364.500059460102
Max Volume Count;spa-all;1970;8927;90591465;10148.030133303462
Max Volume Count;spa-all;1971;9134;93118308;10194.69104444931
Max Volume Count;spa-all;1972;9104;94931628;10427.46353251318
Max Volume Count;spa-all;1973;10675;105336087;9867.549133489461
Max Volume Count;spa-all;1974;11139;105916010;9508.57437831044
Max Volume Count;spa-all;1975;10630;104734944;9852.769896519285
Max Volume Count;spa-all;1976;10914;105813873;9695.24216602529
Max Volume Count;spa-all;1977;10543;106275108;10080.158209238358
Max Volume Count;spa-all;1978;10537;107944127;10244.29410648192
Max Volume Count;spa-all;1979;10535;107955829;10247.349691504509
Max Volume Count;spa-all;1980;11320;115395821;10193.977120141342
Max Volume Count;spa-all;1981;10847;114374273;10544.323130819581
Max Volume Count;spa-all;1982;11077;116794944;10543.914778369595
Max Volume Count;spa-all;1983;11560;123151973;10653.284861591696
Max Volume Count;spa-all;1984;11325;117801154;10401.867902869757
Max Volume Count;spa-all;1985;11905;122236168;10267.632759344813
Max Volume Count;spa-all;1986;12338;127986650;10373.370886691522
Max Volume Count;spa-all;1987;12235;126647295;10351.229668982427
Max Volume Count;spa-all;1988;14008;145106577;10358.836165048544
Max Volume Count;spa-all;1989;13907;141452823;10171.339828863162
Max Volume Count;spa-all;1990;13627;140065914;10278.558303368312
Max Volume Count;spa-all;1991;13590;139123579;10237.202281089036
Max Volume Count;spa-all;1992;15225;155005522;10180.986666666666
Max Volume Count;spa-all;1993;14410;145447874;10093.537404580153
Max Volume Count;spa-all;1994;14957;154142097;10305.682757237413
Max Volume Count;spa-all;1995;14425;150284128;10418.310433275563
Max Volume Count;spa-all;1996;15187;158441001;10432.672746427867
Max Volume Count;spa-all;1997;17520;180008100;10274.434931506848
Max Volume Count;spa-all;1998;18081;188705076;10436.650406504064
Max Volume Count;spa-all;1999;18659;195550187;10480.20724583311
Max Volume Count;eng-us-all;1800;142;1310564;9229.323943661971
Max Volume Count;eng-us-all;1801;167;1695450;10152.395209580838
Max Volume Count;eng-us-all;1802;200;1861378;9306.89
Max Volume Count;eng-us-all;1803;199;2080892;10456.743718592965
Max Volume Count;eng-us-all;1804;311;2895032;9308.7845659164
Max Volume Count;eng-us-all;1805;226;2177631;9635.535398230088
Max Volume Count;eng-us-all;1806;241;2377118;9863.560165975105
Max Volume Count;eng-us-all;1807;265;2864661;10810.041509433962
Max Volume Count;eng-us-all;1808;263;2320543;8823.357414448668
Max Volume Count;eng-us-all;1809;372;3511741;9440.163978494624
Max Volume Count;eng-us-all;1810;427;4620323;10820.42857142857
Max Volume Count;eng-us-all;1811;407;4026526;9893.184275184276
Max Volume Count;eng-us-all;1812;345;3318674;9619.344927536233
Max Volume Count;eng-us-all;1813;323;3312414;10255.151702786377
Max Volume Count;eng-us-all;1814;309;3121275;10101.213592233009
Max Volume Count;eng-us-all;1815;283;2561837;9052.427561837456
Max Volume Count;eng-us-all;1816;324;3266130;10080.648148148148
Max Volume Count;eng-us-all;1817;382;3854956;10091.507853403142
Max Volume Count;eng-us-all;1818;447;4666579;10439.774049217001
Max Volume Count;eng-us-all;1819;398;4262281;10709.248743718594
Max Volume Count;eng-us-all;1820;317;3090156;9748.1261829653
Max Volume Count;eng-us-all;1821;504;4973641;9868.335317460318
Max Volume Count;eng-us-all;1822;622;6192348;9955.543408360129
Max Volume Count;eng-us-all;1823;586;6107707;10422.70819112628
Max Volume Count;eng-us-all;1824;678;7087174;10453.058997050148
Max Volume Count;eng-us-all;1825;698;6891467;9873.16189111748
Max Volume Count;eng-us-all;1826;633;6332979;10004.706161137441
Max Volume Count;eng-us-all;1827;693;6951233;10030.63924963925
Max Volume Count;eng-us-all;1828;801;7227382;9022.948813982523
Max Volume Count;eng-us-all;1829;955;9933601;10401.676439790575
Max Volume Count;eng-us-all;1830;911;9260657;10165.375411635565
Max Volume Count;eng-us-all;1831;1117;12495557;11186.711727842436
Max Volume Count;eng-us-all;1832;1242;13278077;10690.883252818036
Max Volume Count;eng-us-all;1833;1367;13270447;9707.715435259694
Max Volume Count;eng-us-all;1834;1132;11157215;9856.196996466431
Max Volume Count;eng-us-all;1835;1444;14726756;10198.584487534627
Max Volume Count;eng-us-all;1836;1614;16630128;10303.672862453532
Max Volume Count;eng-us-all;1837;1137;11661316;10256.214599824098
Max Volume Count;eng-us-all;1838;1222;11806205;9661.378887070376
Max Volume Count;eng-us-all;1839;1517;15046141;9918.352669742913
Max Volume Count;eng-us-all;1840;1520;14400549;9474.045394736842
Max Volume Count;eng-us-all;1841;1581;15609076;9872.913345983554
Max Volume Count;eng-us-all;1842;1362;13543131;9943.56167400881
Max Volume Count;eng-us-all;1843;1437;15082000;10495.476687543493
Max Volume Count;eng-us-all;1844;1713;17674576;10317.90776415645
Max Volume Count;eng-us-all;1845;1926;20880202;10841.226375908618
Max Volume Count;eng-us-all;1846;1904;20175397;10596.321953781513
Max Volume Count;eng-us-all;1847;1852;19208141;10371.566414686826
Max Volume Count;eng-us-all;1848;2025;20204967;9977.76148148148
Max Volume Count;eng-us-all;1849;1876;19854839;10583.602878464819
Max Volume Count;eng-us-all;1850;2219;23535853;10606.513294276701
Max Volume Count;eng-us-all;1851;2328;25132593;10795.78737113402
Max Volume Count;eng-us-all;1852;2476;25485301;10292.932552504039
Max Volume Count;eng-us-all;1853;2869;30917519;10776.409550365981
Max Volume Count;eng-us-all;1854;3225;35130930;10893.311627906976
Max Volume Count;eng-us-all;1855;2805;31274055;11149.395721925133
Max Volume Count;eng-us-all;1856;3353;36236455;10807.17417238294
Max Volume Count;eng-us-all;1857;2760;30327614;10988.265942028986
Max Volume Count;eng-us-all;1858;2265;23620747;10428.58587196468
Max Volume Count;eng-us-all;1859;2913;30416615;10441.6803982149
Max Volume Count;eng-us-all;1860;3062;31957533;10436.816786414109
Max Volume Count;eng-us-all;1861;1782;17929306;10061.338945005611
Max Volume Count;eng-us-all;1862;1507;14409681;9561.83211678832
Max Volume Count;eng-us-all;1863;1803;16489047;9145.339434276206
Max Volume Count;eng-us-all;1864;2607;25965190;9959.796701189107
Max Volume Count;eng-us-all;1865;2333;21870611;9374.458208315473
Max Volume Count;eng-us-all;1866;2665;27160500;10191.55722326454
Max Volume Count;eng-us-all;1867;2382;24039141;10091.998740554156
Max Volume Count;eng-us-all;1868;2670;26730098;10011.27265917603
Max Volume Count;eng-us-all;1869;2625;26958767;10270.006476190476
Max Volume Count;eng-us-all;1870;2514;25733329;10236.009944311854
Max Volume Count;eng-us-all;1871;2697;27261937;10108.245087133853
Max Volume Count;eng-us-all;1872;2817;28630831;10163.589279375223
Max Volume Count;eng-us-all;1873;2727;27662455;10143.914558122478
Max Volume Count;eng-us-all;1874;2933;29487446;10053.680872826457
Max Volume Count;eng-us-all;1875;3021;30144578;9978.344256868586
Max Volume Count;eng-us-all;1876;3175;31711301;9987.811338582676
Max Volume Count;eng-us-all;1877;3141;30037031;9562.887933779051
Max Volume Count;eng-us-all;1878;2984;28181696;9444.268096514745
Max Volume Count;eng-us-all;1879;3351;31904636;9520.929871680095
Max Volume Count;eng-us-all;1880;4187;43875851;10479.06639598758
Max Volume Count;eng-us-all;1881;4293;42099620;9806.573491730724
Max Volume Count;eng-us-all;1882;4246;42381602;9981.536033914272
Max Volume Count;eng-us-all;1883;4945;50214156;10154.531041456015
Max Volume Count;eng-us-all;1884;4815;47925366;9953.347040498442
Max Volume Count;eng-us-all;1885;4617;44687407;9678.883907299112
Max Volume Count;eng-us-all;1886;4697;45074152;9596.370449222908
Max Volume Count;eng-us-all;1887;5118;48307500;9438.745603751466
Max Volume Count;eng-us-all;1888;5406;50070768;9262.073251942287
Max Volume Count;eng-us-all;1889;5245;48204531;9190.568350810296
Max Volume Count;eng-us-all;1890;5741;53347801;9292.423097021425
Max Volume Count;eng-us-all;1891;6045;52963102;8761.472622001655
Max Volume Count;eng-us-all;1892;6712;60492123;9012.533224076282
Max Volume Count;eng-us-all;1893;6664;57799620;8673.412364945978
Max Volume Count;eng-us-all;1894;6770;59295028;8758.497488921714
Max Volume Count;eng-us-all;1895;7766;67343980;8671.643059490085
Max Volume Count;eng-us-all;1896;8187;70143812;8567.706363747404
Max Volume Count;eng-us-all;1897;7854;67801909;8632.786987522282
Max Volume Count;eng-us-all;1898;8622;76122001;8828.810136859198
Max Volume Count;eng-us-all;1899;9963;88019890;8834.67730603232
Max Volume Count;eng-us-all;1900;10509;94451021;8987.631649062709
Max Volume Count;eng-us-all;1901;10179;88589237;8703.137538068573
Max Volume Count;eng-us-all;1902;10245;87261224;8517.444997559785
Max Volume Count;eng-us-all;1903;10057;81767252;8130.38202247191
Max Volume Count;eng-us-all;1904;10907;90090950;8259.920234711653
Max Volume Count;eng-us-all;1905;10183;85120260;8359.055288225474
Max Volume Count;eng-us-all;1906;10314;83897152;8134.298235408183
Max Volume Count;eng-us-all;1907;10489;85299855;8132.31528267709
Max Volume Count;eng-us-all;1908;10689;86492178;8091.6996912714
Max Volume Count;eng-us-all;1909;11708;93900702;8020.217116501537
Max Volume Count;eng-us-all;1910;12223;100466639;8219.474678884071
Max Volume Count;eng-us-all;1911;12386;97301251;7855.744469562409
Max Volume Count;eng-us-all;1912;12860;102623081;7980.021850699844
Max Volume Count;eng-us-all;1913;12590;98886780;7854.390786338364
Max Volume Count;eng-us-all;1914;12475;94860138;7604.019078156312
Max Volume Count;eng-us-all;1915;12358;91027713;7365.893591195986
Max Volume Count;eng-us-all;1916;13161;95464052;7253.556112757389
Max Volume Count;eng-us-all;1917;13079;95670411;7314.810841807478
Max Volume Count;eng-us-all;1918;11642;84350912;7245.397010822882
Max Volume Count;eng-us-all;1919;11464;87422207;7625.80312281926
Max Volume Count;eng-us-all;1920;13000;101611189;7816.2453076923075
Max Volume Count;eng-us-all;1921;11193;87777162;7842.147949611364
Max Volume Count;eng-us-all;1922;13252;103506897;7810.662315122246
Max Volume Count;eng-us-all;1923;8973;71977970;8021.61707344255
Max Volume Count;eng-us-all;1924;8238;65259829;7921.804928380675
Max Volume Count;eng-us-all;1925;8520;68254637;8011.107629107982
Max Volume Count;eng-us-all;1926;8808;69279417;7865.510558583106
Max Volume Count;eng-us-all;1927;9700;78903520;8134.383505154639
Max Volume Count;eng-us-all;1928;9505;76814425;8081.4755391899
Max Volume Count;eng-us-all;1929;9590;76087211;7934.0157455683
Max Volume Count;eng-us-all;1930;9869;77366109;7839.305806059378
Max Volume Count;eng-us-all;1931;9171;73626349;8028.170210445971
Max Volume Count;eng-us-all;1932;7947;64128180;8069.48282370706
Max Volume Count;eng-us-all;1933;7452;57458575;7710.490472356414
Max Volume Count;eng-us-all;1934;7928;63609190;8023.358980827447
Max Volume Count;eng-us-all;1935;8628;73033191;8464.672114047287
Max Volume Count;eng-us-all;1936;9030;74268060;8224.591362126246
Max Volume Count;eng-us-all;1937;9331;77843269;8342.435858964742
Max Volume Count;eng-us-all;1938;9378;76862026;8195.993388782257
Max Volume Count;eng-us-all;1939;9464;78879748;8334.715553677092
Max Volume Count;eng-us-all;1940;9546;79085452;8284.669180808716
Max Volume Count;eng-us-all;1941;9428;77502740;8220.485787017395
Max Volume Count;eng-us-all;1942;9132;74488098;8156.8219448094615
Max Volume Count;eng-us-all;1943;7680;62560400;8145.885416666667
Max Volume Count;eng-us-all;1944;6895;56966259;8261.966497461928
Max Volume Count;eng-us-all;1945;7251;59919970;8263.68362984416
Max Volume Count;eng-us-all;1946;8969;73661665;8212.918385550229
Max Volume Count;eng-us-all;1947;10031;84723351;8446.152028710996
Max Volume Count;eng-us-all;1948;10357;87853223;8482.49715168485
Max Volume Count;eng-us-all;1949;10826;94514182;8730.295769443932
Max Volume Count;eng-us-all;1950;11374;96241355;8461.52233163355
Max Volume Count;eng-us-all;1951;10673;91149704;8540.213997938725
Max Volume Count;eng-us-all;1952;10434;89582237;8585.608299789152
Max Volume Count;eng-us-all;1953;10646;90147806;8467.763103513056
Max Volume Count;eng-us-all;1954;11503;95897040;8336.698252629749
Max Volume Count;eng-us-all;1955;12064;101306896;8397.454907161804
Max Volume Count;eng-us-all;1956;12344;104276211;8447.521953985743
Max Volume Count;eng-us-all;1957;13095;110776120;8459.421153111874
Max Volume Count;eng-us-all;1958;13490;112581530;8345.554484803559
Max Volume Count;eng-us-all;1959;15303;123879046;8095.082402143371
Max Volume Count;eng-us-all;1960;17119;136668000;7983.41024592558
Max Volume Count;eng-us-all;1961;18470;150354907;8140.493069842989
Max Volume Count;eng-us-all;1962;19620;163545361;8335.645310907237
Max Volume Count;eng-us-all;1963;20778;174068488;8377.538165367216
Max Volume Count;eng-us-all;1964;21426;174023222;8122.058340334173
Max Volume Count;eng-us-all;1965;22931;191735351;8361.40382015612
Max Volume Count;eng-us-all;1966;24753;205115160;8286.476790692037
Max Volume Count;eng-us-all;1967;26047;218325110;8381.967597036128
Max Volume Count;eng-us-all;1968;28571;241287817;8445.200273004095
Max Volume Count;eng-us-all;1969;28261;238942653;8454.854852977602
Max Volume Count;eng-us-all;1970;29166;244755814;8391.819721593636
Max Volume Count;eng-us-all;1971;28663;239420837;8352.958064403587
Max Volume Count;eng-us-all;1972;29017;239335849;8248.12520246752
Max Volume Count;eng-us-all;1973;27901;229626252;8230.036629511487
Max Volume Count;eng-us-all;1974;28272;231369782;8183.707625919637
Max Volume Count;eng-us-all;1975;28222;228115199;8082.885656579973
Max Volume Count;eng-us-all;1976;29404;239228793;8135.9268466875255
Max Volume Count;eng-us-all;1977;30276;247997611;8191.227738142423
Max Volume Count;eng-us-all;1978;30354;246419837;8118.199808921394
Max Volume Count;eng-us-all;1979;30999;252616071;8149.168392528792
Max Volume Count;eng-us-all;1980;29695;249836732;8413.427580400741
Max Volume Count;eng-us-all;1981;29181;250808344;8594.919433878209
Max Volume Count;eng-us-all;1982;30042;259486196;8637.447440250317
Max Volume Count;eng-us-all;1983;30699;267213312;8704.300205218411
Max Volume Count;eng-us-all;1984;32791;285393006;8703.39440700192
Max Volume Count;eng-us-all;1985;34137;291830836;8548.813193895186
Max Volume Count;eng-us-all;1986;34500;301276996;8732.666550724638
Max Volume Count;eng-us-all;1987;35227;307555195;8730.666676129105
Max Volume Count;eng-us-all;1988;37686;326002438;8650.491906808895
Max Volume Count;eng-us-all;1989;39942;347158623;8691.568349106205
Max Volume Count;eng-us-all;1990;43752;374866018;8567.974446882428
Max Volume Count;eng-us-all;1991;43939;373198575;8493.560959512051
Max Volume Count;eng-us-all;1992;46234;402521867;8706.187372929013
Max Volume Count;eng-us-all;1993;47232;413188531;8748.063410399729
Max Volume Count;eng-us-all;1994;51834;444126699;8568.250549832157
Max Volume Count;eng-us-all;1995;52524;461633760;8789.006168608636
Max Volume Count;eng-us-all;1996;55008;488878775;8887.412285485747
Max Volume Count;eng-us-all;1997;57288;503156349;8782.927471721827
Max Volume Count;eng-us-all;1998;59741;524450117;8778.73013508311
Max Volume Count;eng-us-all;1999;63592;562704394;8848.666404579193
Max Volume Count;eng-all;1800;669;5736675;8575.0
Max Volume Count;eng-all;1801;976;8872755;9090.9375
Max Volume Count;eng-all;1802;843;7517893;8918.022538552788
Max Volume Count;eng-all;1803;941;8485136;9017.1477151966
Max Volume Count;eng-all;1804;1079;9639396;8933.638554216868
Max Volume Count;eng-all;1805;1054;9642780;9148.74762808349
