eng-fiction;1723;Clauset top 5000 types;1.2047616467624902
eng-fiction;1723;PDF Regression top 5000 types;1.0173266229378748
eng-fiction;1724;Clauset top 5000 types;1.2140274915844202
eng-fiction;1724;PDF Regression top 5000 types;1.118527616874392
eng-fiction;1725;Clauset top 5000 types;1.2176491390913726
eng-fiction;1725;PDF Regression top 5000 types;1.1037639345875943
eng-fiction;1726;Clauset top 5000 types;1.2133892992883921
eng-fiction;1726;PDF Regression top 5000 types;1.0823046362352884
eng-fiction;1727;Clauset top 5000 types;1.215773678943515
eng-fiction;1727;PDF Regression top 5000 types;1.0923866668546638
eng-fiction;1728;Clauset top 5000 types;1.2129717414826156
eng-fiction;1728;PDF Regression top 5000 types;1.0660455114685188
eng-fiction;1729;Clauset top 5000 types;1.2098736152797938
eng-fiction;1729;PDF Regression top 5000 types;1.0346719695535649
eng-fiction;1730;Clauset top 5000 types;1.1788228272646666
eng-fiction;1730;PDF Regression top 5000 types;0.7398716111852117
eng-fiction;1731;Clauset top 5000 types;1.1979251926392316
eng-fiction;1731;PDF Regression top 5000 types;0.9839387280845799
eng-fiction;1732;Clauset top 5000 types;1.2067557967454192
eng-fiction;1732;PDF Regression top 5000 types;1.097214929983456
eng-fiction;1733;Clauset top 5000 types;1.2102468318492172
eng-fiction;1733;PDF Regression top 5000 types;1.0316365648911543
eng-fiction;1734;Clauset top 5000 types;1.2141618549078703
eng-fiction;1734;PDF Regression top 5000 types;1.0280032115458968
eng-fiction;1735;Clauset top 5000 types;1.2155061579495667
eng-fiction;1735;PDF Regression top 5000 types;1.1428083752568172
eng-fiction;1736;Clauset top 5000 types;1.2006898888200521
eng-fiction;1736;PDF Regression top 5000 types;0.9901453145568725
eng-fiction;1737;Clauset top 5000 types;1.214186905696988
eng-fiction;1737;PDF Regression top 5000 types;1.0648197392712433
eng-fiction;1738;Clauset top 5000 types;1.2150287193804978
eng-fiction;1738;PDF Regression top 5000 types;1.0828600848539514
eng-fiction;1739;Clauset top 5000 types;1.2176815577596425
eng-fiction;1739;PDF Regression top 5000 types;1.0936471002542725
eng-fiction;1740;Clauset top 5000 types;1.2151705845445395
eng-fiction;1740;PDF Regression top 5000 types;1.07528240157716
eng-fiction;1741;Clauset top 5000 types;1.2181843150407075
eng-fiction;1741;PDF Regression top 5000 types;1.0888605068745316
eng-fiction;1742;Clauset top 5000 types;1.2178786150366068
eng-fiction;1742;PDF Regression top 5000 types;1.2059996795381858
eng-fiction;1743;Clauset top 5000 types;1.21072065345943
eng-fiction;1743;PDF Regression top 5000 types;1.0959465128688037
eng-fiction;1744;Clauset top 5000 types;1.2140833535045388
eng-fiction;1744;PDF Regression top 5000 types;1.0861130983391214
eng-fiction;1745;Clauset top 5000 types;1.212930615320802
eng-fiction;1745;PDF Regression top 5000 types;1.0878107443418195
eng-fiction;1746;Clauset top 5000 types;1.2087419090420006
eng-fiction;1746;PDF Regression top 5000 types;1.0183967743575388
eng-fiction;1747;Clauset top 5000 types;1.216648179218173
eng-fiction;1747;PDF Regression top 5000 types;1.1027391067680359
eng-fiction;1748;Clauset top 5000 types;1.2149274445325136
eng-fiction;1748;PDF Regression top 5000 types;1.0683513929013428
eng-fiction;1749;Clauset top 5000 types;1.2130718106776477
eng-fiction;1749;PDF Regression top 5000 types;1.1025778950085687
eng-fiction;1750;Clauset top 5000 types;1.2131637082248927
eng-fiction;1750;PDF Regression top 5000 types;1.06409110122668
eng-fiction;1751;Clauset top 5000 types;1.2188363053649662
eng-fiction;1751;PDF Regression top 5000 types;1.1064625690952452
eng-fiction;1752;Clauset top 5000 types;1.2132329662889243
eng-fiction;1752;PDF Regression top 5000 types;1.1163917597954232
eng-fiction;1753;Clauset top 5000 types;1.2154431960731744
eng-fiction;1753;PDF Regression top 5000 types;1.133503734899774
eng-fiction;1754;Clauset top 5000 types;1.2132100588828325
eng-fiction;1754;PDF Regression top 5000 types;1.0620211714007666
eng-fiction;1755;Clauset top 5000 types;1.21341582365334
eng-fiction;1755;PDF Regression top 5000 types;1.0589936838914156
eng-fiction;1756;Clauset top 5000 types;1.2196249363571403
eng-fiction;1756;PDF Regression top 5000 types;1.137478432647764
eng-fiction;1757;Clauset top 5000 types;1.2121962387114764
eng-fiction;1757;PDF Regression top 5000 types;1.0187126468863315
eng-fiction;1758;Clauset top 5000 types;1.2075247354060412
eng-fiction;1758;PDF Regression top 5000 types;1.074538112306991
eng-fiction;1759;Clauset top 5000 types;1.205495219603181
eng-fiction;1759;PDF Regression top 5000 types;1.119026847116222
eng-fiction;1760;Clauset top 5000 types;1.2111605828255414
eng-fiction;1760;PDF Regression top 5000 types;1.0685260061818729
eng-fiction;1761;Clauset top 5000 types;1.2073124065250158
eng-fiction;1761;PDF Regression top 5000 types;1.0277641575922334
eng-fiction;1762;Clauset top 5000 types;1.2092363607138397
eng-fiction;1762;PDF Regression top 5000 types;1.1077057630553684
eng-fiction;1763;Clauset top 5000 types;1.2141116193681956
eng-fiction;1763;PDF Regression top 5000 types;1.0768910745912428
eng-fiction;1764;Clauset top 5000 types;1.211130977347493
eng-fiction;1764;PDF Regression top 5000 types;1.0788475745794779
eng-fiction;1765;Clauset top 5000 types;1.2182267808169127
eng-fiction;1765;PDF Regression top 5000 types;1.1092755160473025
eng-fiction;1766;Clauset top 5000 types;1.2117447886615988
eng-fiction;1766;PDF Regression top 5000 types;1.0596515249778713
eng-fiction;1767;Clauset top 5000 types;1.214470636025071
eng-fiction;1767;PDF Regression top 5000 types;1.1000496352027742
eng-fiction;1768;Clauset top 5000 types;1.2106811348348854
eng-fiction;1768;PDF Regression top 5000 types;1.0805858388409384
eng-fiction;1769;Clauset top 5000 types;1.2041538637131455
eng-fiction;1769;PDF Regression top 5000 types;0.9889974806696887
eng-fiction;1770;Clauset top 5000 types;1.2125726703554394
eng-fiction;1770;PDF Regression top 5000 types;1.080462529279376
eng-fiction;1771;Clauset top 5000 types;1.2146998440474275
eng-fiction;1771;PDF Regression top 5000 types;1.0674727179293657
eng-fiction;1772;Clauset top 5000 types;1.2060129805654287
eng-fiction;1772;PDF Regression top 5000 types;1.014868259127684
